V1,gene,logfoldchanges,pvals,pvals_adj,neg_log_pvals,point_color,regulation,label
27129,ENSG00000232335,-0.29685953,0.988379577775811,1,0,black,NS,
27130,ENSG00000287119,-0.8847165,0.988379577775811,1,0,black,NS,
27131,SHOX,-0.63818705,0.988379577775811,1,0,black,NS,
27132,ENSG00000256189,-0.46854943,0.988379577775811,1,0,black,NS,
27133,RN7SL40P,-1.0657426,0.988379577775811,1,0,black,NS,
27134,TARM1,-0.8945907,0.988379577775811,1,0,black,NS,
27135,LINC01530,-0.6049396,0.988379577775811,1,0,black,NS,
27136,SLC25A52,-0.3862464,0.988379577775811,1,0,black,NS,
27137,HAUS6P3,-0.7178691,0.988379577775811,1,0,black,NS,
27138,LINC02906,-0.79170763,0.988379577775811,1,0,black,NS,
27139,ENSG00000258471,-1.0530056,0.988379577775811,1,0,black,NS,
27140,ENSG00000279964,-0.6213577,0.988370896715175,1,0,black,NS,
27141,ENSG00000236456,-1.0767671,0.988370896715175,1,0,black,NS,
27142,ENSG00000248254,-0.8854466,0.988370896715175,1,0,black,NS,
27143,HAP1,-1.1731358,0.988370896715175,1,0,black,NS,
27144,ENSG00000288976,-0.85089207,0.988370896715175,1,0,black,NS,
27145,SF3A3P2,-1.1322553,0.988370896715175,1,0,black,NS,
27146,ENSG00000267529,-1.7688864,0.988370896715175,1,0,black,NS,
27147,SLAMF9,-0.7477925,0.988370896715175,1,0,black,NS,
27148,CES3,-1.1749127,0.988370896715175,1,0,black,NS,
27149,GACAT2,-0.8420628,0.988370896715175,1,0,black,NS,
27150,LINC02220,-0.6412676,0.988370896715175,1,0,black,NS,
27151,ENSG00000267834,-0.90842587,0.988370896715175,1,0,black,NS,
27152,RPSAP66,-0.8956995,0.988370896715175,1,0,black,NS,
27153,ENSG00000214942,-0.78481716,0.988370896715175,1,0,black,NS,
27154,LINC01305,-1.0674994,0.988370896715175,1,0,black,NS,
27155,ENSG00000287221,-0.7553688,0.988370896715175,1,0,black,NS,
27156,COL9A3,-0.8416522,0.988370896715175,1,0,black,NS,
27157,ENSG00000177418,-1.0452193,0.988370896715175,1,0,black,NS,
27158,CALB2,-0.8539336,0.988370896715175,1,0,black,NS,
27159,RPS27AP11,-0.71302915,0.988370896715175,1,0,black,NS,
27160,ARL4AP1,-0.5727827,0.988370896715175,1,0,black,NS,
27161,RPS7P15,-1.0533303,0.988370896715175,1,0,black,NS,
27162,ENSG00000261727,-1.1732708,0.988370896715175,1,0,black,NS,
27163,ENSG00000256955,-0.67916167,0.988370896715175,1,0,black,NS,
27164,BHMT,-0.8077038,0.988370896715175,1,0,black,NS,
27165,KCNA5,-0.6807947,0.988370896715175,1,0,black,NS,
27166,ENSG00000286227,-0.6309252,0.988370896715175,1,0,black,NS,
27167,TCP10L2,-0.7943788,0.988370896715175,1,0,black,NS,
27168,ENSG00000289826,-1.0151675,0.988370896715175,1,0,black,NS,
27169,ANXA13,-0.7678804,0.988370896715175,1,0,black,NS,
27170,CELSR1P1,-0.8572916,0.988370896715175,1,0,black,NS,
27171,TIMM9P2,-0.6624978,0.988370896715175,1,0,black,NS,
27172,ENSG00000255983,-1.0164093,0.988370896715175,1,0,black,NS,
27173,NPM1P20,-1.6876426,0.988362215655916,1,0,black,NS,
27174,ENSG00000274235,-1.1132413,0.988362215655916,1,0,black,NS,
27175,ENSG00000267220,-1.2554084,0.988362215655916,1,0,black,NS,
27176,CAPN11,-1.6706105,0.988362215655916,1,0,black,NS,
27177,ENSG00000227413,-1.7499828,0.988362215655916,1,0,black,NS,
27178,ENSG00000276131,-1.1470616,0.988362215655916,1,0,black,NS,
27179,STK4-DT,-1.4098693,0.988362215655916,1,0,black,NS,
27180,ENSG00000268326,-1.002296,0.988362215655916,1,0,black,NS,
27181,LINC01413,-1.4525236,0.988362215655916,1,0,black,NS,
27182,ENSG00000259827,-1.4426268,0.988362215655916,1,0,black,NS,
27183,ENSG00000253659,-0.86002034,0.988362215655916,1,0,black,NS,
27184,ENSG00000238272,-1.2718254,0.988362215655916,1,0,black,NS,
27185,CLCA1,-1.2238079,0.988362215655916,1,0,black,NS,
27186,LINC02214,-1.6544161,0.988362215655916,1,0,black,NS,
27187,NECAB2,-1.3973792,0.988362215655916,1,0,black,NS,
27188,RNU6-176P,-1.1879809,0.988362215655916,1,0,black,NS,
27189,FAM120A2P,-0.98361826,0.988362215655916,1,0,black,NS,
27190,CREG2,-0.92328775,0.988362215655916,1,0,black,NS,
27191,GPR61,-0.975381,0.988362215655916,1,0,black,NS,
27192,RPL36AP8,-1.1147666,0.988362215655916,1,0,black,NS,
27193,ENSG00000288551,-1.3684597,0.988362215655916,1,0,black,NS,
27194,ZFP3-DT,-1.2143369,0.988362215655916,1,0,black,NS,
27195,PRICKLE2-AS1,-1.5312502,0.988362215655916,1,0,black,NS,
27196,LINC01149,-1.0088435,0.988362215655916,1,0,black,NS,
27197,ARIH2P1,-1.2838866,0.988362215655916,1,0,black,NS,
27198,RP9P-1,-0.807614,0.988362215655916,1,0,black,NS,
27199,ENSG00000232153,-1.4010952,0.988362215655916,1,0,black,NS,
27200,TM4SF5,-1.6708697,0.988362215655916,1,0,black,NS,
27201,ENSG00000286800,-1.1640399,0.988362215655916,1,0,black,NS,
27202,LNCHR1,-0.80913836,0.988362215655916,1,0,black,NS,
27203,ENSG00000243071,-1.6262556,0.988362215655916,1,0,black,NS,
27204,HEPACAM2,-1.144445,0.988362215655916,1,0,black,NS,
27205,ENSG00000228368,-1.1024376,0.988362215655916,1,0,black,NS,
27206,RN7SKP102,-0.5695369,0.988362215655916,1,0,black,NS,
27207,LINC01635,-1.3467242,0.988362215655916,1,0,black,NS,
27208,ENSG00000267082,-1.2189299,0.988362215655916,1,0,black,NS,
27209,ENSG00000243596,-0.8024466,0.988362215655916,1,0,black,NS,
27210,ENSG00000250893,-1.0292375,0.988362215655916,1,0,black,NS,
27211,ENSG00000286874,-1.4827819,0.988362215655916,1,0,black,NS,
27212,ENSG00000291221,-0.87296444,0.988353534598035,1,0,black,NS,
27213,ENSG00000271806,-1.9827259,0.988353534598035,1,0,black,NS,
27214,HSPE1P7,-2.016311,0.988353534598035,1,0,black,NS,
27215,ENSG00000286607,-0.87879395,0.988353534598035,1,0,black,NS,
27216,ENSG00000232692,-0.90450007,0.988353534598035,1,0,black,NS,
27217,ENSG00000285528,-1.5233161,0.988353534598035,1,0,black,NS,
27218,ENSG00000248388,-1.0995901,0.988353534598035,1,0,black,NS,
27219,RPS15AP12,-1.3208351,0.988353534598035,1,0,black,NS,
27220,TAS2R62P,-0.9686346,0.988353534598035,1,0,black,NS,
27221,ENSG00000238267,-1.6069505,0.988353534598035,1,0,black,NS,
27222,ODF2-AS1,-1.09023,0.988353534598035,1,0,black,NS,
27223,ENSG00000258012,-1.2747328,0.988353534598035,1,0,black,NS,
27224,HNRNPA1P12,-1.481207,0.988353534598035,1,0,black,NS,
27225,ENSG00000258224,-1.1152449,0.988353534598035,1,0,black,NS,
27226,SYT13,-1.3573469,0.988353534598035,1,0,black,NS,
27227,ENSG00000257781,-1.2508097,0.988353534598035,1,0,black,NS,
27228,ENSG00000229983,-1.3044083,0.988353534598035,1,0,black,NS,
27229,TM6SF2,-1.2434465,0.988353534598035,1,0,black,NS,
27230,ARHGEF15,-1.9236323,0.988353534598035,1,0,black,NS,
27231,ENSG00000260832,-1.1138216,0.988353534598035,1,0,black,NS,
27232,ENSG00000255348,-1.6709836,0.988353534598035,1,0,black,NS,
27233,TRIML2,-1.3402272,0.988353534598035,1,0,black,NS,
27234,CROCC2,-1.677999,0.988353534598035,1,0,black,NS,
27235,ENSG00000289158,-1.3851994,0.988353534598035,1,0,black,NS,
27236,CT70,-1.3580474,0.988353534598035,1,0,black,NS,
27237,MICOS10-DT,-1.2486795,0.988353534598035,1,0,black,NS,
27238,CXXC1P1-1,-1.5248724,0.988353534598035,1,0,black,NS,
27239,ENSG00000213683,-1.7099462,0.988353534598035,1,0,black,NS,
27240,HSPE1P27,-1.4901571,0.988353534598035,1,0,black,NS,
27241,ENSG00000237612,-1.524863,0.988353534598035,1,0,black,NS,
27242,ENSG00000262358,-1.3646473,0.988353534598035,1,0,black,NS,
27243,ENSG00000291170,-1.7142646,0.988353534598035,1,0,black,NS,
27244,ENSG00000255555,-1.9673529,0.988353534598035,1,0,black,NS,
27245,PLCD3,-0.16501363,0.988314469854649,1,0,black,NS,
27246,RNF181,-0.059920724,0.988305788804364,1,0,black,NS,
27247,ENSG00000287720,-0.0319968,0.988227659414228,1,0,black,NS,
27248,PRDM5,-0.19705495,0.98806706046765,1,0,black,NS,
27249,ENSG00000231731,-0.22218202,0.988023655429682,1,0,black,NS,
27250,ZKSCAN4,-0.2315918,0.987641692638472,1,0,black,NS,
27251,GAGE10,-0.28277785,0.987502797775729,1,0,black,NS,
27252,ENSG00000259133,0.17819054,0.987468074119062,1,0,black,NS,
27253,TAS2R43,-0.31257224,0.987463733663646,1,0,black,NS,
27254,COL6A4P2,-0.2976627,0.987442031392137,1,0,black,NS,
27255,CTNS-AS1,-0.2624217,0.98742901003369,1,0,black,NS,
27256,ENSG00000259199,-0.34868848,0.987411648227637,1,0,black,NS,
27257,ENSG00000285847,-0.12092418,0.987389945978456,1,0,black,NS,
27258,PPP1R36,-0.30301052,0.987385605529739,1,0,black,NS,
27259,GRM5,-0.34070742,0.987368243738605,1,0,black,NS,
27260,ATP6V1FNB,-0.2168349,0.987346541508101,1,0,black,NS,
27261,LINC01479,-0.12885642,0.987337860618521,1,0,black,NS,
27262,RAB3C,-0.4595363,0.987272753994519,1,0,black,NS,
27263,COL4A2,0.22038352,0.987159902713948,1,0,black,NS,
27264,SHISA6,-0.47787026,0.987146881428833,1,0,black,NS,
27265,BCCIP,-0.07344092,0.987125179294584,1,0,black,NS,
27266,LINC00690,0.12629499,0.987116498443551,1,0,black,NS,
27267,BRSK2,0.45563605,0.987099136746062,1,0,black,NS,
27268,ENSG00000287121,-0.2751396,0.987086115476954,1,0,black,NS,
27269,ENSG00000259684,-0.24674053,0.987077434632793,1,0,black,NS,
27270,MFAP5,0.014481838,0.98706441336942,1,0,black,NS,
27271,ENSG00000226994,0.11469321,0.987021009183083,1,0,black,NS,
27272,ENSG00000228554,-0.05381407,0.986968924210199,1,0,black,NS,
27273,METTL15P1,-0.10359718,0.98694288174457,1,0,black,NS,
27274,ENSG00000287122,0.015624315,0.986925520108544,1,0,black,NS,
27275,ENSG00000230648,-0.26689914,0.986908158478711,1,0,black,NS,
27276,MMP26,-0.04494848,0.986873435237652,1,0,black,NS,
27277,TBX6,-0.15662979,0.986856073626442,1,0,black,NS,
27278,ATP11A-AS1,-0.29895458,0.986856073626442,1,0,black,NS,
27279,FAM186A,-0.46688735,0.986843052422119,1,0,black,NS,
27280,CYP51A1-AS1,-0.47929108,0.986830031221301,1,0,black,NS,
27281,NOL4,-0.5022307,0.986782286848343,1,0,black,NS,
27282,LINC02742,-0.32003692,0.986769265663927,1,0,black,NS,
27283,ENSG00000288848,-0.45617133,0.986751904090188,1,0,black,NS,
27284,ENSG00000262801,-0.25560972,0.986730202131837,1,0,black,NS,
27285,LINC01004,-0.007928017,0.986665096315763,1,0,black,NS,
27286,ENSG00000287632,-0.7793549,0.98664773477979,1,0,black,NS,
27287,MLF1-DT,-0.6007276,0.986621692487689,1,0,black,NS,
27288,LINC02119,0.71567917,0.986530544577773,1,0,black,NS,
27289,LRFN5,-0.78604513,0.986526204205487,1,0,black,NS,
27290,MIR4458HG,-0.14867444,0.986508842720329,1,0,black,NS,
27291,ENSG00000289226,-0.8125891,0.98649148124156,1,0,black,NS,
27292,ENSG00000251567,0.3898296,0.986487140872867,1,0,black,NS,
27293,VIT,-0.804891,0.986474119769188,1,0,black,NS,
27294,ABHD1,0.23394148,0.986469779402096,1,0,black,NS,
27295,RPL17P22,0.052614078,0.986469779402096,1,0,black,NS,
27296,ENSG00000248165,0.46180782,0.986469779402096,1,0,black,NS,
27297,TAX1BP1-AS1,0.049667824,0.986461098669112,1,0,black,NS,
27298,ENSG00000285783,-0.003615942,0.986452417937732,1,0,black,NS,
27299,ENSG00000267149,0.09884496,0.986443737207955,1,0,black,NS,
27300,ENSG00000270880,0.06009467,0.986435056479783,1,0,black,NS,
27301,MPV17L,0.43472773,0.986435056479783,1,0,black,NS,
27302,ENSG00000270504,-0.020855503,0.986435056479783,1,0,black,NS,
27303,ENSG00000289640,-0.29166353,0.986426375753218,1,0,black,NS,
27304,GDPD4,0.09908958,0.986417695028259,1,0,black,NS,
27305,ENSG00000250969,0.6381127,0.986417695028259,1,0,black,NS,
27306,ENSG00000261487,-0.22885825,0.986409014304908,1,0,black,NS,
27307,ENSG00000275649,-0.14116633,0.986400333583166,1,0,black,NS,
27308,TRBV24-1,-0.18600841,0.986391652863035,1,0,black,NS,
27309,CXCL17,-0.31218988,0.986391652863035,1,0,black,NS,
27310,ENSG00000259737,0.011787796,0.986382972144514,1,0,black,NS,
27311,ENSG00000267072,-0.2816284,0.986374291427606,1,0,black,NS,
27312,FNDC10,-0.36005065,0.986374291427606,1,0,black,NS,
27313,MAPRE3-AS1,-0.20971736,0.986374291427606,1,0,black,NS,
27314,TPTE2P3,-0.6461243,0.986374291427606,1,0,black,NS,
27315,ADRA1B,0.113094315,0.986365610712311,1,0,black,NS,
27316,ENSG00000257740,-0.13879634,0.986365610712311,1,0,black,NS,
27317,SRXN1,-0.15522805,0.986365610712311,1,0,black,NS,
27318,ENSG00000257732,-0.39340347,0.98635692999863,1,0,black,NS,
27319,ENSG00000264622,-0.30818826,0.98635692999863,1,0,black,NS,
27320,MEG3,-0.76191604,0.98635692999863,1,0,black,NS,
27321,TRPM8,-0.12656869,0.98635692999863,1,0,black,NS,
27322,SMIM9,-0.39429498,0.986348249286564,1,0,black,NS,
27323,ENSG00000250348,-0.892059,0.986339568576114,1,0,black,NS,
27324,ENSG00000279019,-0.48154056,0.986339568576114,1,0,black,NS,
27325,SULT6B1,-0.49127534,0.986339568576114,1,0,black,NS,
27326,PCP4,-0.6647562,0.986339568576114,1,0,black,NS,
27327,RN7SL767P,-0.5000655,0.986330887867282,1,0,black,NS,
27328,LINC02057,-0.57592046,0.986330887867282,1,0,black,NS,
27329,TRGV2,-0.3480376,0.986322207160068,1,0,black,NS,
27330,LINC00563,-0.44515193,0.986322207160068,1,0,black,NS,
27331,ARGFX,-0.75463414,0.986322207160068,1,0,black,NS,
27332,LINC00387,-0.53342265,0.986313526454473,1,0,black,NS,
27333,LINC02913,-0.6210158,0.986313526454473,1,0,black,NS,
27334,ZBTB24-DT,-0.58649075,0.986296165048145,1,0,black,NS,
27335,ENSG00000285704,-0.77569306,0.986287484347415,1,0,black,NS,
27336,LINC00587,-0.85216117,0.986287484347415,1,0,black,NS,
27337,ENSG00000261734,-0.15518446,0.986270122950825,1,0,black,NS,
27338,KLHL41,-0.7958023,0.986270122950825,1,0,black,NS,
27339,HSD17B2,-0.9186623,0.986270122950825,1,0,black,NS,
27340,ENSG00000290903,-1.2349666,0.986270122950825,1,0,black,NS,
27341,ENSG00000225913,-1.1184181,0.986252761560736,1,0,black,NS,
27342,TGM4,-1.1609607,0.986252761560736,1,0,black,NS,
27343,TRBV6-6,-1.0417907,0.986226719487813,1,0,black,NS,
27344,SMARCA2-AS1,-0.097174056,0.986113870675087,1,0,black,NS,
27345,ENSG00000285728,-0.19698729,0.986113870675087,1,0,black,NS,
27346,FAM86B3P-1,-0.54226637,0.985974980210294,1,0,black,NS,
27347,NAP1L5,-0.13032635,0.985974980210294,1,0,black,NS,
27348,KIFC3,-0.20012754,0.985948938295341,1,0,black,NS,
27349,ZNF200,-0.09672451,0.985862132020445,1,0,black,NS,
27350,ENSG00000289864,-17.426456,0.985840430477834,1,0,black,NS,
27351,ENSG00000221245,-16.53812,0.985840430477834,1,0,black,NS,
27352,RPL19P16,-16.7464,0.985840430477834,1,0,black,NS,
27353,OR2AG2,-17.542301,0.985840430477834,1,0,black,NS,
27354,RN7SL285P,-16.759974,0.985840430477834,1,0,black,NS,
27355,OR2A5,-17.221872,0.985840430477834,1,0,black,NS,
27356,ENSG00000284607,-17.46844,0.985840430477834,1,0,black,NS,
27357,CTAGE9,-17.185326,0.985840430477834,1,0,black,NS,
27358,ENSG00000261195,-17.234915,0.985840430477834,1,0,black,NS,
27359,ENSG00000289863,-16.483805,0.985840430477834,1,0,black,NS,
27360,NXF3,-16.962114,0.985840430477834,1,0,black,NS,
27361,ENSG00000276478,-17.33091,0.985840430477834,1,0,black,NS,
27362,ENSG00000267305,-16.608135,0.985840430477834,1,0,black,NS,
27363,TENT5C-DT,-16.382704,0.985840430477834,1,0,black,NS,
27364,ENSG00000269889,-16.514044,0.985840430477834,1,0,black,NS,
27365,ZNF628-DT,-16.934568,0.985840430477834,1,0,black,NS,
27366,NIFKP4,-17.54239,0.985840430477834,1,0,black,NS,
27367,ENSG00000236856,-16.551102,0.985840430477834,1,0,black,NS,
27368,BMPR1AP2,-17.982294,0.985840430477834,1,0,black,NS,
27369,ENSG00000236844,-16.057737,0.985840430477834,1,0,black,NS,
27370,ARMCX3-AS1,-16.312546,0.985840430477834,1,0,black,NS,
27371,PIGR,-16.226843,0.985840430477834,1,0,black,NS,
27372,ENSG00000228292,-17.257917,0.985840430477834,1,0,black,NS,
27373,TTTY4C,-16.447752,0.985840430477834,1,0,black,NS,
27374,PSG7,-16.651684,0.985840430477834,1,0,black,NS,
27375,ENSG00000272745,-15.929271,0.985840430477834,1,0,black,NS,
27376,LINC03019,-16.82985,0.985840430477834,1,0,black,NS,
27377,OR2A12,-16.727797,0.985840430477834,1,0,black,NS,
27378,RPL7AP75,-16.577135,0.985840430477834,1,0,black,NS,
27379,LINC02748,-17.339819,0.985840430477834,1,0,black,NS,
27380,TMEM132E,-18.049158,0.985840430477834,1,0,black,NS,
27381,SLC38A3,-17.350893,0.985840430477834,1,0,black,NS,
27382,RPL15P18,-16.549946,0.985840430477834,1,0,black,NS,
27383,HGFAC,-16.909645,0.985840430477834,1,0,black,NS,
27384,ENSG00000254712,-16.020334,0.985840430477834,1,0,black,NS,
27385,OR7A10,-16.760136,0.985840430477834,1,0,black,NS,
27386,ENSG00000283375,-16.790226,0.985840430477834,1,0,black,NS,
27387,NCOA5LP,-17.182299,0.985840430477834,1,0,black,NS,
27388,IL31,-17.49417,0.985840430477834,1,0,black,NS,
27389,MAPK15,-16.757366,0.985840430477834,1,0,black,NS,
27390,ENSG00000264138,-17.76623,0.985840430477834,1,0,black,NS,
27391,ENSG00000287548,-16.640793,0.985840430477834,1,0,black,NS,
27392,ENSG00000286594,-16.777111,0.985840430477834,1,0,black,NS,
27393,KCNA4,-17.737854,0.985840430477834,1,0,black,NS,
27394,ENSG00000269533,-16.208752,0.985840430477834,1,0,black,NS,
27395,UHRF2P1,-17.2276,0.985840430477834,1,0,black,NS,
27396,ENSG00000289730,-16.722008,0.985840430477834,1,0,black,NS,
27397,ENSG00000228577,-17.025806,0.985840430477834,1,0,black,NS,
27398,ZPR1P1,-17.064608,0.985840430477834,1,0,black,NS,
27399,DCN,-17.097786,0.985840430477834,1,0,black,NS,
27400,ENSG00000220506,-17.542995,0.985840430477834,1,0,black,NS,
27401,RPL35P2,-17.466341,0.985840430477834,1,0,black,NS,
27402,PRKCE-AS1,-18.209457,0.985840430477834,1,0,black,NS,
27403,ENSG00000286581,-17.712017,0.985840430477834,1,0,black,NS,
27404,ENSG00000277693,-17.00872,0.985840430477834,1,0,black,NS,
27405,HMGN2P25,-17.119427,0.985840430477834,1,0,black,NS,
27406,LINC01193,-17.372955,0.985840430477834,1,0,black,NS,
27407,GSTA6P,-16.762045,0.985840430477834,1,0,black,NS,
27408,NDUFB4P9,-16.581938,0.985840430477834,1,0,black,NS,
27409,MARCHF11-DT,-16.550486,0.985840430477834,1,0,black,NS,
27410,ENSG00000289851,-16.890522,0.985840430477834,1,0,black,NS,
27411,RN7SL678P,-16.9905,0.985840430477834,1,0,black,NS,
27412,ENSG00000236724,-18.217846,0.985840430477834,1,0,black,NS,
27413,ENSG00000289849,-16.31276,0.985840430477834,1,0,black,NS,
27414,LINC02452,-17.090483,0.985840430477834,1,0,black,NS,
27415,ENSG00000289845,-17.71445,0.985840430477834,1,0,black,NS,
27416,ENSG00000289844,-17.137684,0.985840430477834,1,0,black,NS,
27417,ENSG00000284612,-17.558472,0.985840430477834,1,0,black,NS,
27418,CFHR4,-16.979574,0.985840430477834,1,0,black,NS,
27419,ENSG00000220660,-16.90916,0.985840430477834,1,0,black,NS,
27420,ENSG00000283413,-16.65567,0.985840430477834,1,0,black,NS,
27421,Metazoa_SRP-87,-17.108845,0.985840430477834,1,0,black,NS,
27422,ENSG00000222022,-17.022982,0.985840430477834,1,0,black,NS,
27423,RPL5P27,-18.315502,0.985840430477834,1,0,black,NS,
27424,RN7SL44P,-16.605366,0.985840430477834,1,0,black,NS,
27425,LINC00645,-16.819332,0.985840430477834,1,0,black,NS,
27426,DPPA3,-17.342104,0.985840430477834,1,0,black,NS,
27427,ENSG00000290013,-16.630775,0.985840430477834,1,0,black,NS,
27428,ENSG00000255093,-16.308832,0.985840430477834,1,0,black,NS,
27429,EBLN1,-17.2153,0.985840430477834,1,0,black,NS,
27430,SMIM24,-17.092402,0.985840430477834,1,0,black,NS,
27431,LINC02583,-17.013475,0.985840430477834,1,0,black,NS,
27432,ENSG00000270016,-16.678679,0.985840430477834,1,0,black,NS,
27433,ENSG00000223393,-16.237106,0.985840430477834,1,0,black,NS,
27434,PNMA8A,-17.863272,0.985840430477834,1,0,black,NS,
27435,LINC02274,-16.993134,0.985840430477834,1,0,black,NS,
27436,SPIN2A,-17.420937,0.985840430477834,1,0,black,NS,
27437,ENSG00000227958,-16.491753,0.985840430477834,1,0,black,NS,
27438,ENSG00000289988,-16.786304,0.985840430477834,1,0,black,NS,
27439,ENSG00000249818,-16.634829,0.985840430477834,1,0,black,NS,
27440,LINC02553,-17.636726,0.985840430477834,1,0,black,NS,
27441,KLK2,-17.269257,0.985840430477834,1,0,black,NS,
27442,CCN1,-16.984388,0.985840430477834,1,0,black,NS,
27443,ENSG00000290016,-16.874891,0.985840430477834,1,0,black,NS,
27444,ENSG00000261266,-17.041166,0.985840430477834,1,0,black,NS,
27445,ENSG00000286487,-17.508833,0.985840430477834,1,0,black,NS,
27446,ENSG00000284095,-17.348524,0.985840430477834,1,0,black,NS,
27447,ASB10,-16.67239,0.985840430477834,1,0,black,NS,
27448,ENSG00000227713,-16.53283,0.985840430477834,1,0,black,NS,
27449,IRS4,-16.185621,0.985840430477834,1,0,black,NS,
27450,ENSG00000258510,-17.255268,0.985840430477834,1,0,black,NS,
27451,ENSG00000261313,-17.603464,0.985840430477834,1,0,black,NS,
27452,ENSG00000286463,-18.180119,0.985840430477834,1,0,black,NS,
27453,ENSG00000286465,-16.862411,0.985840430477834,1,0,black,NS,
27454,ENSG00000284337,-17.311998,0.985840430477834,1,0,black,NS,
27455,ENSG00000287563,-16.937815,0.985840430477834,1,0,black,NS,
27456,ENSG00000223503,-17.377434,0.985840430477834,1,0,black,NS,
27457,MSH5-SAPCD1,-17.495926,0.985840430477834,1,0,black,NS,
27458,ENSG00000263684,-16.276278,0.985840430477834,1,0,black,NS,
27459,LINC02287,-17.08822,0.985840430477834,1,0,black,NS,
27460,ENSG00000259702,-16.674633,0.985840430477834,1,0,black,NS,
27461,ENSG00000227748,-16.562954,0.985840430477834,1,0,black,NS,
27462,GLTPP1,-16.483109,0.985840430477834,1,0,black,NS,
27463,RPL7P48,-17.036806,0.985840430477834,1,0,black,NS,
27464,GYPB,-16.714188,0.985840430477834,1,0,black,NS,
27465,PARD6BP1,-17.145763,0.985840430477834,1,0,black,NS,
27466,RPL7AP65,-16.476889,0.985840430477834,1,0,black,NS,
27467,TTC4P1,-16.514639,0.985840430477834,1,0,black,NS,
27468,C2orf78,-16.511534,0.985840430477834,1,0,black,NS,
27469,OR52N3P,-17.139393,0.985840430477834,1,0,black,NS,
27470,LINC01141,-16.582493,0.985840430477834,1,0,black,NS,
27471,SULT1D1P,-16.890795,0.985840430477834,1,0,black,NS,
27472,WEE2P1,-16.825283,0.985840430477834,1,0,black,NS,
27473,Metazoa_SRP-132,-16.645344,0.985840430477834,1,0,black,NS,
27474,ENSG00000254974,-17.104675,0.985840430477834,1,0,black,NS,
27475,MYL6P5,-17.018038,0.985840430477834,1,0,black,NS,
27476,ENSG00000277684,-16.669233,0.985840430477834,1,0,black,NS,
27477,ENSG00000232465,-16.811571,0.985840430477834,1,0,black,NS,
